pr,repo,number,path,additions,deletions
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/common/meeting_side_actions.js,8,9
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/common/pip_banner.js,2,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/common/ptt_ad_banner.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/common/quick_video_settings.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/common/quick_voice_settings.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/public_web/discuss_app/sidebar/call_indicator.js,4,7
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/call/public_web/discuss_app/sidebar/call_participants.js,5,8
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/action_panel.js,1,8
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/attachment_panel.js,1,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/avatar_stack.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/channel_invitation.js,1,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/channel_member_list.js,1,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/delete_thread_dialog.js,1,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/discuss_notification_settings_client_action.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/notification_settings.js,1,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/pinned_messages_panel.js,1,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/common/thread_actions.js,0,1
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public/discuss_app/client_action_patch.js,1,0
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public/welcome_page.js,2,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/bus_connection_alert.js,0,5
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_app/sidebar/categories.js,0,5
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_app/sidebar/category.js,4,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_app/sidebar/channel.js,4,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_app/sidebar/channel_actions.js,5,8
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_app/sidebar/subchannel.js,5,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/discuss_command_palette.js,21,13
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/core/public_web/sub_channel_list.js,5,9
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/gif_picker/common/gif_picker.js,7,12
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/typing/common/typing.js,12,13
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/discuss/voice_message/common/voice_recorder.js,17,2
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/js/rotting_mixin/rotting_widget.js,3,5
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/utils/common/hooks.js,20,3
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/fields/activity_model_selector/activity_model_selector.js,3,3
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/activity/activity_cell.js,19,22
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/activity/activity_record.js,10,6
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/fields/activity_exception/activity_exception.js,7,8
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/fields/kanban_activity/kanban_activity.js,7,3
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/fields/list_activity/list_activity.js,8,7
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/fields/scheduled_date_field/scheduled_date_dialog.js,7,7
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/fields/scheduled_date_field/scheduled_date_field.js,3,3
odoo/odoo#269336,odoo/odoo,269336,addons/mail/static/src/views/web/list/mail_activity_list_reschedule.js,3,5
odoo/odoo#269337,odoo/odoo,269337,addons/account_edi_ubl_cii/__manifest__.py,0,6
odoo/odoo#269338,odoo/odoo,269338,addons/pos_self_order/static/src/app/pages/payment_page/payment_page.js,24,2
odoo/odoo#269338,odoo/odoo,269338,addons/pos_self_order/static/src/app/pages/payment_page/payment_page.xml,9,2
odoo/odoo#269338,odoo/odoo,269338,addons/pos_self_order/static/tests/unit/pages/payment_page.test.js,55,28
odoo/odoo#269339,odoo/odoo,269339,addons/web/static/src/views/kanban/kanban_controller.js,3,1
odoo/odoo#269339,odoo/odoo,269339,addons/web/static/src/views/list/list_controller.js,18,6
odoo/odoo#269339,odoo/odoo,269339,addons/web/static/tests/views/view_dialogs/export_data_dialog.test.js,154,5
odoo/odoo#269343,odoo/odoo,269343,addons/hr_work_entry/data/hr_work_entry_type_data.xml,36,0
odoo/odoo#269358,odoo/odoo,269358,addons/mail/views/discuss_channel_views.xml,1,1
odoo/odoo#269359,odoo/odoo,269359,addons/test_discuss_full/tests/test_performance.py,3,3
odoo/odoo#269360,odoo/odoo,269360,addons/website_sale/static/src/interactions/product_page.js,2,0
odoo/odoo#269361,odoo/odoo,269361,addons/web/static/src/core/name_service.js,2,1
odoo/odoo#269388,odoo/odoo,269388,addons/web/static/tests/views/fields/parsers.test.js,0,4
odoo/odoo#269390,odoo/odoo,269390,addons/account_peppol/wizard/peppol_config_wizard.py,0,193
odoo/odoo#269391,odoo/odoo,269391,addons/point_of_sale/models/pos_order_line.py,6,0
odoo/odoo#269391,odoo/odoo,269391,addons/point_of_sale/models/report_sale_details.py,3,2
odoo/odoo#269391,odoo/odoo,269391,addons/pos_loyalty/models/pos_order_line.py,8,0
odoo/odoo#269391,odoo/odoo,269391,addons/pos_loyalty/static/tests/tours/pos_loyalty_tour.js,13,0
odoo/odoo#269391,odoo/odoo,269391,addons/pos_loyalty/tests/test_frontend.py,34,0
odoo/odoo#269392,odoo/odoo,269392,addons/website/static/tests/tours/edit_menus.js,22,0
odoo/odoo#269396,odoo/odoo,269396,addons/account/models/account_move.py,1,1
odoo/odoo#269396,odoo/odoo,269396,addons/account/views/account_move_views.xml,0,1
odoo/odoo#269400,odoo/odoo,269400,addons/project/models/project_project.py,3,1
odoo/odoo#269400,odoo/odoo,269400,addons/project/models/project_task.py,2,0
odoo/odoo#269400,odoo/odoo,269400,addons/project/tests/test_project_template.py,50,0
odoo/odoo#269411,odoo/odoo,269411,addons/product/models/product_product.py,7,0
odoo/odoo#269411,odoo/odoo,269411,addons/product/tests/test_variants.py,4,2
odoo/odoo#269419,odoo/odoo,269419,addons/crm/models/crm_team.py,1,1
odoo/odoo#269419,odoo/odoo,269419,addons/crm/tests/test_crm_lead_assignment.py,50,0
odoo/odoo#269420,odoo/odoo,269420,addons/product_expiry/models/product_product.py,5,0
odoo/odoo#269420,odoo/odoo,269420,addons/product_expiry/tests/test_stock_lot.py,30,0
odoo/odoo#269426,odoo/odoo,269426,addons/l10n_eg_edi_eta/models/account_edi_format.py,1,1
odoo/odoo#269427,odoo/odoo,269427,addons/hr_calendar/static/src/calendar/common/calendar_common_renderer.js,7,4
odoo/odoo#269441,odoo/odoo,269441,addons/hr_attendance/tests/test_hr_attendance_overtime.py,1,0
odoo/odoo#269442,odoo/odoo,269442,addons/pos_restaurant/models/pos_config.py,0,3
odoo/odoo#269442,odoo/odoo,269442,addons/pos_restaurant/models/res_config_settings.py,2,15
odoo/odoo#269442,odoo/odoo,269442,addons/pos_restaurant/static/src/app/screens/product_screen/control_buttons/control_buttons.xml,1,0
odoo/odoo#269442,odoo/odoo,269442,addons/pos_restaurant/tests/test_frontend.py,0,1
odoo/odoo#269442,odoo/odoo,269442,addons/pos_restaurant/views/res_config_settings_views.xml,0,3
odoo/odoo#269442,odoo/odoo,269442,addons/pos_self_order/models/pos_config.py,1,2
odoo/odoo#269443,odoo/odoo,269443,addons/website/static/tests/tours/snippet_popup_and_animations.js,19,43
odoo/odoo#269449,odoo/odoo,269449,addons/hr_work_entry/data/hr_work_entry_type_data.xml,0,18
odoo/odoo#269450,odoo/odoo,269450,addons/account_payment/views/payment_transaction_views.xml,7,3
odoo/odoo#269450,odoo/odoo,269450,addons/payment/models/payment_provider.py,1,1
odoo/odoo#269450,odoo/odoo,269450,addons/payment/models/payment_transaction.py,29,1
odoo/odoo#269450,odoo/odoo,269450,addons/payment/views/payment_transaction_views.xml,108,55
odoo/odoo#269450,odoo/odoo,269450,addons/payment_demo/models/payment_transaction.py,1,3
odoo/odoo#269450,odoo/odoo,269450,addons/payment_demo/views/payment_transaction_views.xml,0,1
odoo/odoo#269450,odoo/odoo,269450,addons/payment_paypal/views/payment_transaction_views.xml,15,5
odoo/odoo#269450,odoo/odoo,269450,odoo/addons/base/tests/test_ir_ui_view.py,0,1
odoo/odoo#269454,odoo/odoo,269454,addons/mail/static/src/core/common/composer.js,4,4
odoo/odoo#269454,odoo/odoo,269454,addons/mail/static/tests/discuss/core/composer.test.js,31,0
odoo/odoo#269464,odoo/odoo,269464,addons/calendar/models/calendar_event.py,4,4
odoo/odoo#269464,odoo/odoo,269464,addons/calendar/tests/test_calendar.py,33,0
odoo/odoo#269464,odoo/odoo,269464,addons/google_calendar/tests/test_sync_odoo2google.py,1,1
odoo/odoo#269471,odoo/odoo,269471,addons/point_of_sale/static/src/@types/registry.d.ts,1,1
odoo/odoo#269471,odoo/odoo,269471,addons/point_of_sale/static/src/@types/services.d.ts,4,1
odoo/odoo#269471,odoo/odoo,269471,addons/point_of_sale/static/src/app/services/pos_store.js,5,1
odoo/odoo#269474,odoo/odoo,269474,addons/website_event_track/models/event_track.py,2,2
odoo/odoo#269475,odoo/odoo,269475,addons/point_of_sale/tests/test_report_session.py,6,13
odoo/odoo#269481,odoo/odoo,269481,addons/mail/static/src/core/common/relative_time.js,15,26
odoo/odoo#269486,odoo/odoo,269486,addons/pos_self_order/static/src/app/services/self_order_service.js,2,0
odoo/odoo#269494,odoo/odoo,269494,addons/website/static/tests/tours/snippet_table_of_content.js,10,3
odoo/odoo#269495,odoo/odoo,269495,addons/html_builder/static/src/core/building_blocks/builder_row.js,20,30
odoo/odoo#269495,odoo/odoo,269495,addons/html_builder/static/src/core/building_blocks/builder_row.xml,1,2
odoo/odoo#269495,odoo/odoo,269495,addons/html_builder/static/tests/custom_tab/builder_components/builder_row.test.js,2,0
odoo/odoo#269495,odoo/odoo,269495,addons/html_editor/static/src/main/movenode_plugin.js,1,14
odoo/odoo#269495,odoo/odoo,269495,addons/html_editor/static/src/main/movenode_plugin.xml,8,0
odoo/odoo#269495,odoo/odoo,269495,addons/web/static/src/core/tooltip/tooltip_service.js,50,48
odoo/odoo#269495,odoo/odoo,269495,addons/web/static/tests/core/tooltip/tooltip_service.test.js,18,0
odoo/odoo#269498,odoo/odoo,269498,addons/hr_holidays/models/hr_leave.py,7,3
odoo/odoo#269498,odoo/odoo,269498,addons/hr_holidays/tests/test_work_entry_holidays.py,27,0
odoo/odoo#269500,odoo/odoo,269500,addons/hr_attendance/static/src/public_kiosk/public_kiosk_app.js,9,10
odoo/odoo#269500,odoo/odoo,269500,addons/hr_attendance/static/src/public_kiosk/public_kiosk_app.xml,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/analytic/static/src/components/analytic_distribution/analytic_distribution.js,3,2
odoo/odoo#269501,odoo/odoo,269501,addons/api_doc/static/src/components/doc_modal_api_key.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/api_doc/static/src/components/doc_modal_search.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/api_doc/static/src/components/doc_table.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/api_doc/static/src/utils/doc_ui_store.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/base_automation/static/src/base_automation_actions_one2many_field.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/html_builder/static/src/plugins/image/image_position_overlay.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/html_builder/static/src/plugins/image/image_transform_option.js,4,5
odoo/odoo#269501,odoo/odoo,269501,addons/html_builder/static/src/sidebar/option_container.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/html_editor/static/src/main/toolbar/mobile_toolbar.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/html_editor/static/src/others/embedded_components/backend/video/video.js,2,2
odoo/odoo#269501,odoo/odoo,269501,addons/html_editor/static/src/toolbar_dropdown_hook.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/im_livechat/static/src/embed/common/chat_hub_patch.js,2,2
odoo/odoo#269501,odoo/odoo,269501,addons/mass_mailing/static/src/fields/html_field/mass_mailing_html_field.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/mrp_subcontracting/static/src/subcontracting_portal/subcontracting_portal.js,2,4
odoo/odoo#269501,odoo/odoo,269501,addons/point_of_sale/static/src/app/components/navbar/navbar.js,2,3
odoo/odoo#269501,odoo/odoo,269501,addons/point_of_sale/static/src/app/hooks/hooks.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/point_of_sale/static/src/app/screens/ticket_screen/search_bar/search_bar.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/point_of_sale/static/src/app/utils/use_idle_timer.js,2,2
odoo/odoo#269501,odoo/odoo,269501,addons/pos_hr/static/src/app/screens/login_screen/login_screen.js,2,3
odoo/odoo#269501,odoo/odoo,269501,addons/pos_restaurant/static/src/app/screens/floor_screen/floor_plan/floor_plan.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/pos_restaurant/static/src/app/screens/floor_screen/floor_plan_editor/action_menu_hook.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/pos_restaurant/static/src/app/screens/floor_screen/floor_plan_editor/edit_floor/edit_floor.js,2,3
odoo/odoo#269501,odoo/odoo,269501,addons/pos_restaurant/static/src/app/screens/floor_screen/floor_plan_editor/floor_plan_editor.js,9,9
odoo/odoo#269501,odoo/odoo,269501,addons/pos_self_order/static/src/app/components/category_list_popup/category_list_popup.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/pos_self_order/static/src/app/components/product_info_popup/product_info_popup.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/project/static/src/project_sharing/project_sharing.js,2,3
odoo/odoo#269501,odoo/odoo,269501,addons/project/static/src/project_sharing/views/form/project_sharing_form_controller.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/spreadsheet_dashboard/static/src/bundle/dashboard_action/dashboard_action.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/autocomplete/autocomplete.js,5,5
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/commands/command_palette.js,11,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/dialog/dialog.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/dropzone/dropzone_hook.js,6,5
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/effects/rainbow_man.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/emoji_picker/emoji_picker.js,3,7
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/navigation/navigation.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/pager/pager.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/resizable_panel/resizable_panel.js,13,5
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/core/virtual_grid_hook.js,3,2
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/search/action_hook.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/calendar/calendar_common/calendar_common_popover.js,14,10
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/calendar/hooks/calendar_popover_hook.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/calendar/hooks/square_selection_hook.js,4,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/fields/char/char_field.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/fields/statusbar/statusbar_field.js,3,9
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/fields/text/text_field.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/form/form_controller.js,3,0
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/kanban/kanban_column_quick_create.js,7,4
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/kanban/kanban_record_quick_create.js,4,4
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/list/column_width_hook.js,3,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/list/list_renderer.js,4,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/views/view_components/multi_currency_popover.js,2,3
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/webclient/navbar/navbar.js,3,9
odoo/odoo#269501,odoo/odoo,269501,addons/web/static/src/webclient/webclient.js,3,6
odoo/odoo#269501,odoo/odoo,269501,addons/web_tour/static/src/js/tour_recorder/tour_recorder.js,7,7
odoo/odoo#269501,odoo/odoo,269501,addons/website/static/src/client_actions/configurator/configurator.js,4,10
odoo/odoo#269501,odoo/odoo,269501,addons/website_forum/static/src/components/website_forum_wysiwyg/resizer_hook.js,4,3
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/models/pos_category.py,7,0
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/models/pos_order.py,10,2
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/receipt/pos_order_change_receipt.xml,1,1
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/receipt/pos_order_receipt.py,347,26
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/static/tests/pos/tours/order_receipt.js,34,0
odoo/odoo#269502,odoo/odoo,269502,addons/point_of_sale/tests/test_order_receipt.py,51,3
odoo/odoo#269502,odoo/odoo,269502,addons/pos_online_payment_self_order/controllers/payment_portal.py,4,8
odoo/odoo#269502,odoo/odoo,269502,addons/pos_online_payment_self_order/models/pos_order.py,4,1
odoo/odoo#269502,odoo/odoo,269502,addons/pos_self_order/controllers/orders.py,3,16
odoo/odoo#269502,odoo/odoo,269502,addons/pos_self_order/static/src/app/pages/confirmation_page/confirmation_page.js,2,20
odoo/odoo#269502,odoo/odoo,269502,addons/pos_stock/receipt/pos_order_receipt.py,9,0
odoo/odoo#269502,odoo/odoo,269502,addons/pos_stock/tests/test_pos_stock_order_receipt.py,1,1
odoo/odoo#269503,odoo/odoo,269503,addons/account/models/account_move.py,1,1
odoo/odoo#269503,odoo/odoo,269503,addons/account/tests/test_account_bill_deductibility.py,16,0
odoo/odoo#269504,odoo/odoo,269504,addons/pos_sale/static/src/app/services/pos_store.js,3,0
odoo/odoo#269504,odoo/odoo,269504,addons/pos_sale/static/tests/unit/data/sale_order.data.js,16,0
odoo/odoo#269504,odoo/odoo,269504,addons/pos_sale/static/tests/unit/data/sale_order_line.data.js,14,0
odoo/odoo#269504,odoo/odoo,269504,addons/pos_sale/static/tests/unit/services/pos_store.test.js,27,0
odoo/odoo#269526,odoo/odoo,269526,addons/mail/static/src/model/record.js,1,1
odoo/odoo#269530,odoo/odoo,269530,addons/mail/static/src/convert_inline/hooks.js,4,5
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/account_label_text/account_label_text.js,14,10
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/account_move_form/account_move_form.js,6,5
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/account_review_state_selection/account_review_state_selection_badge.js,7,11
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/account_tax_repartition_line_factor_percent/account_tax_repartition_line_factor_percent.js,6,5
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/manyone_banks/many2one_banks.js,6,6
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/product_label_section_and_note_field/product_label_section_and_note_field.js,24,7
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/receipt_selector/receipt_selector.js,5,5
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/section_and_note_fields_backend/section_and_note_fields_backend.js,9,9
odoo/odoo#269532,odoo/odoo,269532,addons/account/static/src/components/upload_drop_zone/upload_drop_zone.js,12,15
odoo/odoo#269532,odoo/odoo,269532,addons/api_doc/static/src/components/doc_loading_indicator.js,6,10
odoo/odoo#269532,odoo/odoo,269532,addons/api_doc/static/src/components/doc_request.js,6,8
odoo/odoo#269532,odoo/odoo,269532,addons/barcodes/static/src/components/manual_barcode.js,5,8
odoo/odoo#269532,odoo/odoo,269532,addons/google_address_autocomplete/static/src/address_autocomplete/google_address_autocomplete.js,6,12
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/fields/boolean_radio.js,20,26
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/fields/optional_float_field.js,6,5
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/fields/radio_followed_by_element.js,23,14
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/js/DynamicMinDateTimeField.js,10,5
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/views/fields/employee_field_relation_mixin.js,7,6
odoo/odoo#269532,odoo/odoo,269532,addons/hr/static/src/views/fields/many2many_avatar_employee_field/many2many_avatar_employee_field.js,11,3
odoo/odoo#269532,odoo/odoo,269532,addons/hr_attendance/static/src/components/card_layout/card_layout.js,9,11
odoo/odoo#269532,odoo/odoo,269532,addons/hr_attendance/static/src/components/new_employee_dialog/new_employee_dialog.js,6,10
odoo/odoo#269532,odoo/odoo,269532,addons/hr_expense/static/src/mixins/document_upload.js,6,6
odoo/odoo#269532,odoo/odoo,269532,addons/hr_expense/static/src/views/kanban.js,2,2
odoo/odoo#269532,odoo/odoo,269532,addons/hr_expense/static/src/views/list.js,2,2
odoo/odoo#269532,odoo/odoo,269532,addons/hr_holidays/static/src/components/float_time_selection/float_time_selection.js,9,5
odoo/odoo#269532,odoo/odoo,269532,addons/hr_holidays/static/src/views/view_dialog/form_view_dialog.js,32,25
odoo/odoo#269532,odoo/odoo,269532,addons/hr_recruitment/static/src/js/fields/recruitment_copy_clipboard_char_field/recruitment_copy_clipboard_char_field.js,7,6
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/builder.js,22,27
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_button.js,58,31
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_colorpicker.js,28,20
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_datetimepicker.js,31,17
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_list.js,32,44
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_many2many.js,24,16
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_many2one.js,27,20
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_number_input.js,37,19
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_number_input_base.js,33,12
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_range.js,33,31
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_row.js,29,21
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_select.js,27,22
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_select_item.js,48,20
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/builder_sliding_panel.js,25,17
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/model_many2many.js,12,17
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/building_blocks/select_many2x.js,15,25
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/img.js,19,12
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/core/utils.js,3,2
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/add_product_option.js,6,8
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/background_option/background_option.js,10,9
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/border_configurator_option.js,10,13
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/image/image_filter_option.js,4,6
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/image/image_format_option.js,5,7
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/image/image_position_overlay.js,11,12
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/image/image_shape_option.js,4,6
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/image/media_size_option.js,4,6
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/shadow_option.js,6,10
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/plugins/vertical_alignment_option.js,5,8
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/sidebar/customize_tab.js,4,7
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/sidebar/option_container.js,16,24
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/snippets/add_snippet_dialog.js,10,14
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/src/snippets/input_confirmation_dialog.js,10,7
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/tests/background_shape_color.test.js,6,11
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/tests/block_tab/snippet_groups.test.js,11,20
odoo/odoo#269532,odoo/odoo,269532,addons/html_builder/static/tests/helpers.js,4,0
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/backend/dynamic_field/field_selector_popover.js,11,17
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/components/history_dialog/history_dialog.js,12,18
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/components/html_viewer/html_viewer.js,6,7
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/components/switch/switch.js,9,12
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/core/overlay.js,17,23
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/fields/html_field.js,16,17
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/fields/x2many_field/custom_media_dialog.js,8,5
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/local_overlay_container.js,6,9
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/main/font/color_selector.js,20,23
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/main/font/font_size_selector.js,14,15
odoo/odoo#269532,odoo/odoo,269532,addons/html_editor/static/src/main/link/link_popover.js,31,34
